PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
S	Slawecki, CJ; Thorsell, A; Ehlers, CL		Dahl, RE; Spear, LP		Slawecki, CJ; Thorsell, A; Ehlers, CL			Long-term neurobehavioral effects of alcohol or nicotine exposure in adolescent animal models	ADOLESCENT BRAIN DEVELOPMENT: VULNERABILITIES AND OPPORTUNITIES	Annals of the New York Academy of Sciences		English	Article; Proceedings Paper	Conference on Adolescent Brain Development - Vulnerabilities and Opportunities	SEP 18-20, 2003	New York, NY	New York Acad Sci, Univ Pittsburgh Sch Med, Ctr Continuing Educ		adolescence; alcohol; nicotine	ADULT RATS; ETHANOL; EEG	Adolescent alcohol and nicotine abuse is common, but its neurodevelopmental consequences remain unclear. This laboratory utilized adolescent rodent models to assess the hypothesis that adolescents are highly susceptible to the effects of alcohol and nicotine. Rats were exposed to ethanol for 10-14 days using an intermittent vapor inhalation paradigm. Rats were continuously exposed to nicotine for 5 days using Nicoderm CQ(TM) transdermal patches. Alcohol or nicotine exposure altered neurobehavioral function when assessed after 3-7 weeks of abstinence. Alcohol-induced changes include increased electroencephalographic (EEG) frequency, decreased amplitude of the cortical N1 and hippocampal P3 event-related potential (ERP) components, enhanced anxiety-like behavior, and enhanced depressive-like behavior. Nicotine-induced changes include decreased slow-wave cortical EEG power, increased cortical N1 ERP amplitude, decreased motor activity, and increased anxiety-like behavior. These findings support the hypothesis that adolescents are uniquely susceptible to the effects of chronic alcohol and nicotine exposure.	Scripps Res Inst, Dept Neuropharmacol, La Jolla, CA 92037 USA		Slawecki, CJ (corresponding author), Scripps Res Inst, Dept Neuropharmacol, CVN14,10550 N Torrey Pines Rd, La Jolla, CA 92037 USA.	cslawecki@scripps.edu	Thorsell, Annika/J-4188-2015	Thorsell, Annika/0000-0003-3535-3845	NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM [P50AA006420, P60AA006420] Funding Source: NIH RePORTER; NIAAA NIH HHS [AA06420] Funding Source: Medline	NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute on Alcohol Abuse & Alcoholism (NIAAA)); NIAAA NIH HHS(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute on Alcohol Abuse & Alcoholism (NIAAA))			8	64	64	2	6	NEW YORK ACAD SCIENCES	NEW YORK	2 EAST 63RD ST, NEW YORK, NY 10021 USA	0077-8923		1-57331-507-9; 1-57331-506-0	ANN NY ACAD SCI	Ann.NY Acad.Sci.		2004	1021						448	452		10.1196/annals.1308.062	http://dx.doi.org/10.1196/annals.1308.062			5	Behavioral Sciences; Substance Abuse; Psychology, Developmental; Multidisciplinary Sciences; Neurosciences; Pediatrics; Psychology	Conference Proceedings Citation Index - Science (CPCI-S); Conference Proceedings Citation Index - Social Science &amp; Humanities (CPCI-SSH); Science Citation Index Expanded (SCI-EXPANDED)	Behavioral Sciences; Substance Abuse; Psychology; Science & Technology - Other Topics; Neurosciences & Neurology; Pediatrics	BAN60	15251927				2022-08-02	WOS:000222980100059
C	Ranta-aho, PO; Tarvainen, MT; Koistinen, AS; Karjalainen, PA			IEEE; IEEE; IEEE	Ranta-aho, PO; Tarvainen, MT; Koistinen, AS; Karjalainen, PA			Software package for bio-signal analysis	PROCEEDINGS OF THE 23RD ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY, VOLS 1-4: BUILDING NEW BRIDGES AT THE FRONTIERS OF ENGINEERING AND MEDICINE	PROCEEDINGS OF ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY		English	Proceedings Paper	23rd Annual International Conference of the IEEE-Engineering-in-Medicine-and-Biology-Society	OCT 25-28, 2001	ISTANBUL, TURKEY	Natl Sci Fdn, TUBITAK, Sci & Tech Res Ctr Turkey, ISIK Univ, COMNET, EREL Techno Grp, GUZEL SANATLAR Printinghouse, JOHNSON&JOHNSON Med, PFIZER, SIEMENS Med, TURKCELL Iletism Hizmetler A S, ALSTOM Elect Ltd Co, GANTEK Technol & SUN Microsyst, TURCOM Co Grp		bio-signals; Matlab	SYMPATHETIC SKIN-RESPONSE	We have developed a Matlab(TM) based software package for bio-signal analysis. The software is based on modular design and can thus be easily adapted to fit on analysis of various. kind of time variant or event-related bio-signals. Currently analysis programs for event-related potentials (ERP), heart-rate variability (HRV), galvanic skin responses (GSR) and quantitative EEG (qEEG) are implemented. A tool for time varying spectral analysis of bio-signals is currently under construction. By combining different analysis tools it is possible to build analyzing procedures based on the software not only for simple sense or attention related tasks but also e.g. for responses measured during complicated psychological tests.	Univ Kuopio, Dept Appl Phys, FIN-70211 Kuopio, Finland		Ranta-aho, PO (corresponding author), Univ Kuopio, Dept Appl Phys, FIN-70211 Kuopio, Finland.		Karjalainen, Pasi/AAC-5465-2019; Karjalainen, Pasi A/G-4043-2016; Tarvainen, Mika/B-1290-2009	Karjalainen, Pasi/0000-0002-1267-493X; Karjalainen, Pasi A/0000-0002-1267-493X; Tarvainen, Mika/0000-0001-8686-5395					13	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1094-687X		0-7803-7211-5	P ANN INT IEEE EMBS			2001	23		1-4				2236	2239						4	Cardiac & Cardiovascular Systems; Computer Science, Interdisciplinary Applications; Engineering, Biomedical; Neurosciences	Conference Proceedings Citation Index - Science (CPCI-S)	Cardiovascular System & Cardiology; Computer Science; Engineering; Neurosciences & Neurology	BV41G					2022-08-02	WOS:000178871900612
J	Herrmann, CS; Knight, RT				Herrmann, CS; Knight, RT			Mechanisms of human attention: event-related potentials and oscillations	NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS			English	Review						alpha; attention; brain; ERP; gamma; generator; NI; P1; P3; oscillations	GAMMA-BAND RESPONSES; VISUAL CORTICAL AREAS; HUMAN AUDITORY-CORTEX; SELECTIVE-ATTENTION; PREFRONTAL CORTEX; PHASE-LOCKING; INTRACEREBRAL POTENTIALS; HIPPOCAMPAL-FORMATION; RARE TARGET; HUMAN EEG	Electrophysiological and hemodynamical responses of the brain allow investigation of the neural origins of human attention. We review attention-related brain responses from auditory and visual tasks employing oddball and novelty paradigms. Dipole localization and intracranial recordings as well as functional magnetic resonance imaging reveal multiple areas involved in generating and modulating attentional brain responses. In addition, the influence of brain lesions of circumscribed areas of the human cortex onto attentional mechanisms are reviewed. While it is obvious that damaged brain tissue no longer functions properly, it has also been shown that functions of non-lesioned brain areas are impaired due to loss of modulatory influence of the lesioned area. Both early (P1 and N1) and late (P3) event-related potentials are modulated by excitatatory and inhibitory mechanisms.. Oscillatory EEG-correlates of attention in the alpha and gamma frequency range also show attentional modulation. (C) 2001 Elsevier Science Ltd. All rights reserved.	Max Planck Inst Cognit Neurosci, D-04303 Leipzig, Germany; Vet Adm Res Serv, Martinez, CA USA; Univ Calif Berkeley, Dept Psychol, Berkeley, CA 94720 USA; Univ Calif Berkeley, Helen Wills Neurosci Inst, Berkeley, CA 94720 USA		Herrmann, CS (corresponding author), Max Planck Inst Cognit Neurosci, Postfach 500 355, D-04303 Leipzig, Germany.	herrmann@cns.mpg.de; rtknight@socrates.berkeley.edu		Herrmann, Christoph/0000-0003-0323-2272					129	420	425	7	111	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0149-7634	1873-7528		NEUROSCI BIOBEHAV R	Neurosci. Biobehav. Rev.	AUG	2001	25	6					465	476		10.1016/S0149-7634(01)00027-6	http://dx.doi.org/10.1016/S0149-7634(01)00027-6			12	Behavioral Sciences; Neurosciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Behavioral Sciences; Neurosciences & Neurology	484VM	11595268				2022-08-02	WOS:000171710300002
J	Korpelainen, JT; Kauhanen, ML; Tolonen, H; Brusin, E; Mononen, H; Hiltunen, P; Sotaniemi, KA; Suominen, K; Myllyla, VV				Korpelainen, JT; Kauhanen, ML; Tolonen, H; Brusin, E; Mononen, H; Hiltunen, P; Sotaniemi, KA; Suominen, K; Myllyla, VV			Auditory P300 event related potential in minor ischemic stroke	ACTA NEUROLOGICA SCANDINAVICA			English	Article						cerebral infarct; cognition; depression; event-related potentials; P300; stroke	MAJOR DEPRESSIVE DISORDER; CEREBRAL BLOOD-FLOW; ELECTROPHYSIOLOGICAL DIFFERENCES; INTRACEREBRAL POTENTIALS; VISUAL-STIMULI; RARE TARGET; DEMENTIA; LATENCY; DISEASE; EEG	Objective - Various degenerative cerebral diseases and even depression may cause abnormalities of the cognitive event related potentials (ERPs). We conducted the present study to elucidate the effects of ischemic stroke on the P300 ERP component. Material and methods - We recorded the P300 wave using an auditory oddball paradigm in 38 consecutive brain infarct patients with mild neurological deficits at 3 and 12 months poststroke, and in 29 healthy control subjects. Results - Brain infarction slightly prolonged the P300 latency, and the observed delay was related to the presence and degree of post-stroke depression evaluated with the Zung Depression Scale and the DSM-III criteria. Infarction did not affect the P300 amplitude or its distribution on the scalp. The results of the patients with hemispheric brain infarction and those of the patients with brainstem infarction were similar, and also the values of the patients with the left- and right-sided lesions. The normal physiological correlation between subject age and the P300 latency was absent at 3 months post-stroke, but was present at 12 months post-stroke. Conclusion - Brain infarction delays the P300 ERP and temporarily distorts its age-related physiology. The increase of the P300 latency seems to be associated with the post-stroke depression.	Univ Oulu, Dept Neurol, FIN-90220 Oulu, Finland; Univ Oulu, Dept Clin Neurophysiol, FIN-90220 Oulu, Finland; Univ Oulu, Dept Psychiat, FIN-90220 Oulu, Finland; Deaconess Inst Oulu, Dept Rehabil, Oulu, Finland		Korpelainen, JT (corresponding author), Univ Oulu, Dept Neurol, Kajaanintie 50, FIN-90220 Oulu, Finland.								32	21	25	0	3	MUNKSGAARD INT PUBL LTD	COPENHAGEN	35 NORRE SOGADE, PO BOX 2148, DK-1016 COPENHAGEN, DENMARK	0001-6314			ACTA NEUROL SCAND	Acta Neurol. Scand.	MAR	2000	101	3					202	208		10.1034/j.1600-0404.2000.101003202.x	http://dx.doi.org/10.1034/j.1600-0404.2000.101003202.x			7	Clinical Neurology	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	284MN	10705944				2022-08-02	WOS:000085336300010
J	Senkowski, D; Herrmann, CS				Senkowski, D; Herrmann, CS			Effects of task difficulty on evoked gamma activity and ERPs in a visual discrimination task	CLINICAL NEUROPHYSIOLOGY			English	Article						event-related potential; P3; gamma; 40 Hz; difficult; color discrimination	EVENT-RELATED POTENTIALS; SPATIAL-SELECTIVE ATTENTION; SHORT-TERM-MEMORY; BAND RESPONSES; HUMAN EEG; CLASSIFICATION TASK; PHASE-LOCKING; REACTION-TIME; HUMAN BRAIN; COLOR	Objective: The present study examined oscillatory brain activity of the EEG gamma hand and event-related potentials (ERPs) with relation to the difficulty of a visual discrimination task. Methods: Three tasks with identical stimulus material were performed by 9 healthy subjects. The tasks comprised a passive control task, and an easy and a hard visual discrimination task, requiting discrimination of the color of circles. EEG was recorded from 20 electrodes. A wavelet transform based on Morlet wavelets was employed for the analysis of gamma activity. Results: Evoked EEG gamma activity was enhanced by both discrimination tasks as compared to the passive control task. Within the two discrimination tasks, the latency of the evoked gamma peak was delayed for the harder task. Higher amplitudes of the ERP components N170 and P300 were found in both discrimination tasks as compared to the passive task. The N2b. which,homed a maximum activation at about 260 ms. was increased in the hard discrimination task as compared to the easy discrimination task. Conclusions: Our results indicate that early evoked gamma activity and N2b are related to the difficulty of visual discrimination processes. A delayed gamma activity in the hard task indicated a longer duration of stimulus processing, whereas the amplitude of the N2b directly indicates the level of task difficulty. (C) 2002 Elsevier Science Ireland Ltd. All rights reserved.	Max Planck Inst Cognit Neurosci, D-04303 Leipzig, Germany		Herrmann, CS (corresponding author), Max Planck Inst Cognit Neurosci, Postfach 500 355, D-04303 Leipzig, Germany.		Senkowski, Daniel/G-6100-2012	Herrmann, Christoph/0000-0003-0323-2272; Senkowski, Daniel/0000-0002-1467-8264					57	120	127	2	11	ELSEVIER SCI IRELAND LTD	CLARE	CUSTOMER RELATIONS MANAGER, BAY 15, SHANNON INDUSTRIAL ESTATE CO, CLARE, IRELAND	1388-2457			CLIN NEUROPHYSIOL	Clin. Neurophysiol.	NOV	2002	113	11					1742	1753	PII S1388-2457(02)00266-3	10.1016/S1388-2457(02)00266-3	http://dx.doi.org/10.1016/S1388-2457(02)00266-3			12	Clinical Neurology; Neurosciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Neurosciences & Neurology	615WQ	12417227				2022-08-02	WOS:000179270700011
J	Ehlers, CL; Somes, C				Ehlers, CL; Somes, C			Long latency event-related potentials in mice: effects of stimulus characteristics and strain	BRAIN RESEARCH			English	Article						event-related potential; neocortex; P300; N100; C57BL/6; DBA/2	ALZHEIMERS-DISEASE; DORSAL HIPPOCAMPUS; INBRED STRAINS; P300 AMPLITUDE; ERP RESPONSES; HEARING-LOSS; RATS; EEG; ALCOHOL; ETHANOL	The P3, or P300 component of the event-related potentials (ERPs) is a positive going waveform that can be averaged from the EEG approximately 250-500 ms following the presentation of task or context 'relevant' stimuli. This potential has been demonstrated to be a sensitive measure of both normal and abnormal cognitive functioning. P300 models have been developed in monkeys, cats and rats. The aim of the present study was to develop an auditory ERP paradigm suitable for use in mice that resembled those used in humans and other animal models. The results of the studies showed that late positive potentials in the 200-400 ms range could be generated in cortical sites in response to auditory stimuli. Additionally, like passive ERPs recorded in humans, mouse ERPs were sensitive to changes in stimulus characteristics. An earlier negative component designated the N1 was found to be sensitive to tone frequency and loudness but not to stimulus probability, whereas the mouse P300 component was sensitive to probability but not to tone frequency or loudness. C57BL/6 mice, a strain known to have a strong alcohol preference, were found to have significantly lower P300 amplitudes when compared to the DBA/2 strain. These findings also parallel human studies, and studies of selected lines of rats, demonstrating that decrements in P300 amplitude can be associated with a genetic vulnerability to alcoholism/alcohol preference. These studies further suggest that ERPs are an electrophysiological assay suitable for the exploration of the effects of genetic manipulations on neurosensory processing in mice. (C) 2002 Elsevier Science B.V. All rights reserved.	Scripps Res Inst, Dept Neuropharmacol, La Jolla, CA 92037 USA		Ehlers, CL (corresponding author), Scripps Res Inst, Dept Neuropharmacol, CVN-14,10550 N Torrey Pines Rd, La Jolla, CA 92037 USA.	cindye@scripps.edu			NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM [R37AA010201, R01AA006059, R01AA010201] Funding Source: NIH RePORTER; NIAAA NIH HHS [R01 AA06059, K05 AA10201] Funding Source: Medline	NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute on Alcohol Abuse & Alcoholism (NIAAA)); NIAAA NIH HHS(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute on Alcohol Abuse & Alcoholism (NIAAA))			76	26	27	0	7	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	0006-8993	1872-6240		BRAIN RES	Brain Res.	DEC 6	2002	957	1					117	128	PII S0006-8993(02)03612-0	10.1016/S0006-8993(02)03612-0	http://dx.doi.org/10.1016/S0006-8993(02)03612-0			12	Neurosciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Neurosciences & Neurology	621ZK	12443987				2022-08-02	WOS:000179621200014
J	Shah, AS; Bressler, SL; Knuth, KH; Ding, MZ; Mehta, AD; Ulbert, I; Schroeder, CE				Shah, AS; Bressler, SL; Knuth, KH; Ding, MZ; Mehta, AD; Ulbert, I; Schroeder, CE			Neural dynamics and the fundamental mechanisms of event-related brain potentials	CEREBRAL CORTEX			English	Article						current source density (CSD); evoked response; phase resetting; oscillatory activity; single-trial analyses; synchronization	INTERMODAL SELECTIVE ATTENTION; RECORDED FLASH-VEP; EVOKED-POTENTIALS; AWAKE MACAQUE; NEURONAL SYNCHRONIZATION; MONKEY; EEG; RESPONSES; CORTEX; MODULATION	Event-related potentials (ERPs) provide a critical link between the hemodynamic response, as measured by functional magnetic resonance imaging, and the dynamics of the underlying neuronal activity. Single-trial ERP recordings capture the oscillatory activity that are hypothesized to underlie both communication between brain regions and amplified processing of behaviorally relevant stimuli. However, precise interpretations of ERPs are precluded by uncertainty about their neural mechanisms. One influential theory holds that averaged sensory ERPs are generated by partial phase resetting of ongoing electroencephalographic oscillations, while another states that ERPs result from stimulus-evoked neural responses. We formulated critical predictions of each theory and tested these using direct, intracortical analyses of neural activity in monkeys. Our findings support a predominant role for stimulus-evoked activity in sensory ERP generation, and they outline both logic and methodology necessary for differentiating evoked and phase resetting contributions to cognitive and motor ERPs in future studies.	Albert Einstein Coll Med, Dept Neurosci, Bronx, NY 10461 USA; Nathan S Kline Inst Psychiat Res, Cognit Neurosci & Schizophrenia Program, Orangeburg, NY 10962 USA; Florida Atlantic Univ, Ctr Complex Syst & Brain Sci, Boca Raton, FL 33431 USA; NASA, Computat Sci Div, Ames Res Ctr, Moffett Field, CA 94035 USA; Cornell Univ, Weill Med Coll, Dept Neurol Surg, New York, NY 10021 USA; Hungarian Acad Sci, Inst Psychol, H-1394 Budapest, Hungary		Schroeder, CE (corresponding author), 140 Old Orangeburg Rd, Orangeburg, NY 10962 USA.	schrod@nki.rmh.org	Shah, Ankoor/GLR-9161-2022; Ulbert, Istvan/F-2213-2010; Knuth, Kevin H./I-3244-2019	Knuth, Kevin H./0000-0001-7702-3807	NIMH NIH HHS [MH64204, MH60358] Funding Source: Medline; PHS HHS [T32M07288] Funding Source: Medline; NATIONAL INSTITUTE OF MENTAL HEALTH [R01MH060358, R01MH064204] Funding Source: NIH RePORTER	NIMH NIH HHS(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute of Mental Health (NIMH)); PHS HHS(United States Department of Health & Human ServicesUnited States Public Health Service); NATIONAL INSTITUTE OF MENTAL HEALTH(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute of Mental Health (NIMH))			32	190	192	1	15	OXFORD UNIV PRESS INC	CARY	JOURNALS DEPT, 2001 EVANS RD, CARY, NC 27513 USA	1047-3211	1460-2199		CEREB CORTEX	Cereb. Cortex	MAY	2004	14	5					476	483		10.1093/cercor/bhh009	http://dx.doi.org/10.1093/cercor/bhh009			8	Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	813GL	15054063	Bronze			2022-08-02	WOS:000220895500002
C	Shibukawa, M; Funada, M; Ninomija, SP		Callaos, N; Lesso, W; Sanchez, B; Makarov, Y		Shibukawa, M; Funada, M; Ninomija, SP			About the measurement of skill of learning by event-related potentials	8TH WORLD MULTI-CONFERENCE ON SYSTEMICS, CYBERNETICS AND INFORMATICS, VOL XIII, PROCEEDINGS: INDUSTRIAL SYSTEMS			English	Proceedings Paper	8th World Multi-Conference on Systemics, Cybernetics and Informatics	JUL 18-21, 2004	Orlando, FL	Int Inst Informat & System, Amer Soc Cybernet, Acad Non Linear Sci, Univ Las Palmas Gran Canaria, Telemat Engn Dept, Concurrency & Architecture Grp, CUST, Blaise Pascal Univ, Engn Sci Inst, Cybernet & Human Knowing, Int Federat Syst Res, Int Syst Inst, Int Soc Syst Sci, Italian Soc System, Univ Nacl San Luis, Lab Res Computac Intelligence, Dept Informat, Polish Syst Soc, Slovenian Artificial Intelligence Soc, Soc Appl Syst Res, Syst Soc Poland, Ctr Syst Studies, Tunisian Sci Soc, World Org System & Cybernet, IEEE Comp Soc, Venezuela Chapter, IEEE, Venezuela Chapter, Natl Res Council Canada, Steacie Inst Mol Sci		event related potential; latency; amplitude; degree of learning		The authors measured the Electroencephalograms (EEGs) caused by the task which is to select appropriate Chinese character fitting for the problems. The potential measured according to the oddball paradigm generally is called event related potential. Since the EEG is also linked tightly the event that the problem is displayed and subjects consider the answer, the measured EEG is one of event related potentials. The measure degree of the mastering of the learning was tried by the analysis of this potential. The establishment of the method for more objectively measuring the degree of the learning is required in various fields.	Hakuoh Univ, Oyama, Tochigi, Japan		Shibukawa, M (corresponding author), Hakuoh Univ, 1117 Daigyouji Oyama, Oyama, Tochigi, Japan.								3	0	0	0	0	INT INST INFORMATICS & SYSTEMICS	ORLANDO	14269 LORD BARCLAY DR, ORLANDO, FL 32837 USA			980-6560-13-2				2004							267	270						4	Computer Science, Interdisciplinary Applications; Telecommunications	Conference Proceedings Citation Index - Science (CPCI-S)	Computer Science; Telecommunications	BBT42					2022-08-02	WOS:000227691200047
J	Thesen, T; Murphy, C				Thesen, T; Murphy, C			Reliability analysis of event-related brain potentials to olfactory stimuli	PSYCHOPHYSIOLOGY			English	Article						olfactory event-related potential (OERP); reliability; smell; olfaction; aging	TEST-RETEST RELIABILITY; EVOKED-POTENTIALS; YOUNG; ODOR; INDIVIDUALS; AGE	Olfactory event-related potentials (OERP) have been used to investigate olfactory processing in health and disease. However. the reliability of the OERP has yet to be established statistically. The present study examined test-retest reliability, of the OERP over a 4-week interval. EEG was recorded from Fz, Cz. and Pz, using a single-stimulus paradigm with amyl acetate. Reliabilities for ERP component latencies and interpeak amplitudes were assessed as intraclass and Pearson product-moment correlation coefficients. Reliabilities were higher for latency than for amplitude. Highest correlation coefficients were observed for P2 latency. specifically at Cz and Pz P3 amplitude and latency exhibited high reliability at Cz and Pz. Fz demonstrated weakest cot-relation coefficients. The data suggest that OERP reliability is comparable to that of auditory and visual ERPs, supporting the use of OERPs in both basic research and clinical assessment.	San Diego State Univ, Dept Psychol, San Diego, CA 92182 USA; Univ Calif San Diego, Sch Med, San Diego, CA USA		Murphy, C (corresponding author), UCSD SDSU, Joint Doctoral Program, 6363 Alvarado Ct,Suite 101, San Diego, CA 92120 USA.	cmurphy@science.sdsu.edu			NIDCD NIH HHS [DC02064] Funding Source: Medline; NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS [R01DC002064] Funding Source: NIH RePORTER	NIDCD NIH HHS(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute on Deafness & Other Communication Disorders (NIDCD)); NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute on Deafness & Other Communication Disorders (NIDCD))			35	27	29	0	6	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0048-5772	1469-8986		PSYCHOPHYSIOLOGY	Psychophysiology	NOV	2002	39	6					733	738		10.1111/1469-8986.3960733	http://dx.doi.org/10.1111/1469-8986.3960733			6	Psychology, Biological; Neurosciences; Physiology; Psychology; Psychology, Experimental	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Psychology; Neurosciences & Neurology; Physiology	628MA	12462501				2022-08-02	WOS:000179998200004
J	Yamaguchi, S; Matsubara, M; Kobayashi, S				Yamaguchi, S; Matsubara, M; Kobayashi, S			Event-related brain potential changes after Choto-san administration in stroke patients with mild cognitive impairments	PSYCHOPHARMACOLOGY			English	Article						herbal medicine; ERP; target P3; novelty P3; topography; frontal lobe function	VASCULAR DEMENTIA; AUDITORY-STIMULI; TEMPORAL-ORDER; KAMPO MEDICINE; ERP COMPONENTS; P300; NOVELTY; TARGET; RISK; ASSOCIATION	Rationale. Few drugs have been reported to be effective for the treatment of vascular dementia. Choto-san is a herbal medicine expected to be effectivein this condition, but it is unclear how this drug modulates brain activities and cognitive functions. P3 event-related brain potentials (ERP) provide reliable electrophysiological indices for some aspects of cognitive functions. Objectives. We measured P3 ERP to assess the effect of Choto-san administration on stroke patients with mild cognitive impairments. Methods. Choto-san was given for 12 weeks to ten chronic stroke patients. P3 ERP were recorded before and after drug administration in a modified auditory oddball paradigm including occasional novel sounds using a high-density array EEG recording system. The reproducibility of ERP was also assessed in other ten stroke patients with a 12-week interval. Cognitive functions were assessed with the Mini Mental State Examination (MMSE) and verbal fluency test. Results. Twelve-week administration of Choto-san significantly improved MMSE and verbal fluency test scores. The reproducibility of P3 latency and amplitude to target and novel sounds was excellent. P3 latency to target sounds was shortened in association with reduced reaction time to the sounds after drug administration. Furthermore, P3 amplitude to novel sounds was enlarged and its topography shifted from central to frontal sites. Conclusions. These results indicate that Choto-san improves electrophysiological indices related to attention and decision making, in addition to neuropsychological test scores in stroke patients with mild cognitive impairments.	Shimane Med Univ, Dept Internal Med 3, Izumo, Shimane 6938501, Japan		Yamaguchi, S (corresponding author), Shimane Med Univ, Dept Internal Med 3, 89-1 Enya Cho, Izumo, Shimane 6938501, Japan.	yamagu3n@shimane-med.ac.jp							46	14	14	2	11	SPRINGER	NEW YORK	ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES	0033-3158	1432-2072		PSYCHOPHARMACOLOGY	Psychopharmacology	JAN	2004	171	3					241	249		10.1007/s00213-003-1593-9	http://dx.doi.org/10.1007/s00213-003-1593-9			9	Neurosciences; Pharmacology & Pharmacy; Psychiatry	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Pharmacology & Pharmacy; Psychiatry	765TK	14615873				2022-08-02	WOS:000188299500001
