PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Ginter, J; Blinowska, KJ; Kaminski, M; Durka, PJ				Ginter, J; Blinowska, KJ; Kaminski, M; Durka, PJ			Phase and amplitude analysis in time-frequency space - application to voluntary finger movement	JOURNAL OF NEUROSCIENCE METHODS			English	Article						time-frequency EEG analysis; event related synchronization; event related desynchronization; matching pursuit; multichannel autoregressive model; vector autoregressive model; short-time directed transfer function	INFORMATION-FLOW; EEG; SYNCHRONIZATION; OSCILLATIONS; PROPAGATION; POTENTIALS; COHERENCE; RESPONSES; RHYTHM; SLEEP	Two methods operating in time-frequency space were applied to analysis of EEG activity accompanying voluntary finger movements. The first one, based on matching pursuit approach provided high-resolution distributions of power in time-frequency space. The phenomena of event related desynchronization (ERD) and synchronization (ERS) were investigated without the need of band-pass filtering. Time evolution of mu- and beta -components was observed in a detailed way. The second method was based on a multichannel autoregressive model (MVAR) adapted for investigation of short-time changes in EEG signal. The direction and spectral content of the EEG activity propagation was estimated by means of short-time directed transfer function (SDTF). The evidence of 'cross-talk' between different areas of motor and sensory cortex was found. The earlier known phenomena, connected with voluntary movements, were confirmed and a new evidence concerning focal ERD/surround ERS and beta activity post-movement synchronization was found. (C) 2001 Elsevier Science B.V. All rights reserved.	Univ Warsaw, Inst Expt Phys, Lab Med Phys, PL-00681 Warsaw, Poland		Blinowska, KJ (corresponding author), Univ Warsaw, Inst Expt Phys, Lab Med Phys, Hoza 69, PL-00681 Warsaw, Poland.	katarzyna.blinowska@fuw.edu.pl		Blinowska, Katarzyna/0000-0001-6429-4421; Ginter, Jozef/0000-0001-7581-5296; Durka, Piotr/0000-0001-5816-8082; Kaminski, Maciej/0000-0001-5346-4050					29	64	65	1	14	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	0165-0270	1872-678X		J NEUROSCI METH	J. Neurosci. Methods	SEP 30	2001	110	1-2					113	124		10.1016/S0165-0270(01)00424-1	http://dx.doi.org/10.1016/S0165-0270(01)00424-1			12	Biochemical Research Methods; Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Biochemistry & Molecular Biology; Neurosciences & Neurology	482VM	11564531				2022-08-02	WOS:000171598000014
J	Rodionov, V; Goodman, C; Fisher, L; Rosenstein, GZ; Sohmer, H				Rodionov, V; Goodman, C; Fisher, L; Rosenstein, GZ; Sohmer, H			A new technique for the analysis of background and evoked EEG activity: time and amplitude distributions of the EEG deflections	CLINICAL NEUROPHYSIOLOGY			English	Article						evoked potential; electroencephalography; single trial; visual; time locking; amplification	VARIABILITY; SCHIZOPHRENIA; RESPONSES; CORTEX; PHASE; ERP	Objectives: The EEG during background activity and that evoked in response to sensory stimuli (evoked potential, EP) has traditionally been studied by averaging and by frequency analysis. These obscure trial to trial variability. A new analysis technique is presented here which leads to single trial analysis and to insight into the mechanisms of EP generation. Methods: This technique is based on the identification of the EEG deflections recorded on the scalp before (background) and immediately after visual stimuli. A statistical description of the time and amplitude distributions of these deflections is defined and leads to the differentiation between background and evoked activity. Results: In response to stimuli, the time and amplitude of ongoing deflections (background) are re-organized (time locking) and amplified, generating the EP. Not all stimulus trials are accompanied by an appropriate response. Separate analysis of those single trials that do contain a response deflection provides information on the exact timing, variability, amplitude, etc., of those EEG deflections which contribute to the EP. Conclusions: New EEG analysis techniques are described which provide single trial EP analysis and insight into mechanisms of EP generation. (C) 2002 Elsevier Science Ireland Ltd. All rights reserved.	Hebrew Univ Jerusalem, Hadassah Med Sch, Dept Physiol, IL-12272 Jerusalem, Israel; Ortek Ltd, Ness Ziona, Israel		Sohmer, H (corresponding author), Hebrew Univ Jerusalem, Hadassah Med Sch, Dept Physiol, IL-12272 Jerusalem, Israel.								12	7	7	0	3	ELSEVIER SCI IRELAND LTD	CLARE	CUSTOMER RELATIONS MANAGER, BAY 15, SHANNON INDUSTRIAL ESTATE CO, CLARE, IRELAND	1388-2457			CLIN NEUROPHYSIOL	Clin. Neurophysiol.	SEP	2002	113	9					1412	1422	PII S1388-2457(02)00199-2	10.1016/S1388-2457(02)00199-2	http://dx.doi.org/10.1016/S1388-2457(02)00199-2			11	Clinical Neurology; Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	591FW	12169322				2022-08-02	WOS:000177869900005
C	Romero, S; Mananas, MA; Lorenzo, JL; Clos, S; Barbanoj, MJ			IEEE; IEEE; IEEE	Romero, S; Mananas, MA; Lorenzo, JL; Clos, S; Barbanoj, MJ			Analysis of sleep spindles in different NREM-REM cycles by means of bispectra	SECOND JOINT EMBS-BMES CONFERENCE 2002, VOLS 1-3, CONFERENCE PROCEEDINGS: BIOENGINEERING - INTEGRATIVE METHODOLOGIES, NEW TECHNOLOGIES	PROCEEDINGS OF ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY		English	Proceedings Paper	24th Annual International Conference of the Engineering-in-Medicine-and-Biology-Society/Annual Fall Meeting of the Biomedical-Engineering-Society (EMBS 2002 BMES)	OCT 23-26, 2002	HOUSTON, TX	Engn Med & Biol Soc, Biomed Engn Soc, Natl Sci Fdn, Natl Inst Hlth, Natl Inst Biomed Imaging & Bioengn, Whitaker Fdn		electroencephalography; sleep spindles; bispectrum		Spindles are periodic oscillations that characterize the predominant stage 2 during sleep. The aim of this paper is to study the spindle activity in different cycles of NREM-REM sleep. Higher order spectral analysis, particularly the bispectrum, is used to analyze the quadratic nonlinear interaction. Ten one-second spindles from the first and the last NREM-REM cycles, with two normal subjects, are analyzed. Spindle waves are. characterized using the power spectral density (PSD) function and the bispectrum to obtain: 1) differences between sleep spindles of the first and the last NREM-REM cycles, and 2) the interaction between the different components in EEG signal. Similar results were obtained in both subjects and channels presented: no differences are observed neither in time nor in frequency domain with PSD function between spindles from the first and the last NREM-REM cycles. However, more frequency couplings were observed in the last cycle than in the first one by means of the bispectrum.	UPC, Dep ESAII, Ctr Recerca Engn Biomed, Barcelona, Spain		Romero, S (corresponding author), UPC, Dep ESAII, Ctr Recerca Engn Biomed, Barcelona, Spain.		Mañanas, Miguel Angel/AAI-2961-2021; Romero, Sergio/K-9236-2016	Mananas, Miguel Angel/0000-0001-9836-6083					6	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1094-687X		0-7803-7612-9	P ANN INT IEEE EMBS			2002							171	172						2	Computer Science, Artificial Intelligence; Engineering, Biomedical; Instruments & Instrumentation; Radiology, Nuclear Medicine & Medical Imaging	Conference Proceedings Citation Index - Science (CPCI-S)	Computer Science; Engineering; Instruments & Instrumentation; Radiology, Nuclear Medicine & Medical Imaging	BV84T					2022-08-02	WOS:000180194800081
J	Lahtinen, H; Palva, JM; Sumanen, S; Voipio, J; Kaila, K; Taira, T				Lahtinen, H; Palva, JM; Sumanen, S; Voipio, J; Kaila, K; Taira, T			Postnatal development of rat hippocampal gamma rhythm in vivo	JOURNAL OF NEUROPHYSIOLOGY			English	Article							NETWORK OSCILLATIONS; POTENTIALS; BEHAVIOR; ORIGIN; SLEEP; EEG	Network oscillations in the gamma-frequency band (20-100 Hz) may have a central role in the timing and coordination of neural activity in the adult brain, yet their appearance in the course of development has remained unexplored. Moreover, electroencephalogram (EEG)-based classification of the vigilance states [active sleep (AS), quiet sleep (QS), or awake (W)] has been thought to be possible only after the second postnatal week. We now report the presence of spontaneous hippocampal gamma oscillations in the area CA3 of freely moving rats at postnatal days (P) 5-10. Initially, at P5, the gamma oscillations were seen in time-frequency analyses of intrahippocampal EEG recordings as brief (<500 ms) bursts at 20-30 Hz. The early gamma rhythmicity was most pronounced during periods of AS but was occasionally detected also during QS. Toward P10, the gamma oscillations gained amplitude and extended also to higher (<= 60 Hz) frequencies. In parallel, the gamma oscillations were progressively more and more confined to AS. To further consolidate these findings, we compared amplitude spectra averaged within the behavioral categories. AS was characterized by the appearances of gamma (20-30 Hz) and theta (3-5 Hz) peaks at P6 and at P8, respectively. QS, on the other hand, had considerably smoother amplitude distributions between 1 and 100 Hz for P5-P10, with no peaks in gamma or theta bands. Hippocampal gamma rhythm thus seems to hallmark early AS. Our data provide the first in vivo evidence for both the presence and the behavioral correlate of spontaneous gamma oscillations in the newborn rat.	Univ Helsinki, Dept Biosci, Div Anim Physiol, FIN-00014 Helsinki, Finland; Univ Helsinki, Inst Biotechnol, FIN-00014 Helsinki, Finland		Taira, T (corresponding author), Univ Helsinki, Dept Biosci, Div Anim Physiol, POB 65, FIN-00014 Helsinki, Finland.	Tomi.taira@helsinki.fi	Kaila, Kai K/R-8528-2016; Palva, Satu/D-7400-2013; Palva, Matias/D-5837-2013	Kaila, Kai K/0000-0003-0668-5955; Palva, J. Matias/0000-0003-1885-2749; Voipio, Juha/0000-0001-7096-1286					36	57	57	0	3	AMER PHYSIOLOGICAL SOC	BETHESDA	9650 ROCKVILLE PIKE, BETHESDA, MD 20814 USA	0022-3077	1522-1598		J NEUROPHYSIOL	J. Neurophysiol.	SEP	2002	88	3					1469	1474		10.1152/jn.2002.88.3.1469	http://dx.doi.org/10.1152/jn.2002.88.3.1469			6	Neurosciences; Physiology	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Physiology	589MX	12205167				2022-08-02	WOS:000177764100038
J	Feige, B; Aertsen, A; Kristeva-Feige, R				Feige, B; Aertsen, A; Kristeva-Feige, R			Dynamic synchronization between multiple cortical motor areas and muscle activity in phasic voluntary movements	JOURNAL OF NEUROPHYSIOLOGY			English	Article							TASK-DEPENDENT MODULATION; LOCAL-FIELD POTENTIALS; VISUAL-CORTEX; COHERENT OSCILLATIONS; ISOMETRIC CONTRACTION; SENSORIMOTOR CORTEX; BEHAVING MONKEYS; INTEGRATION; HAND; CAT	To study the functional role of synchronized neuronal activity in the human motor system, we simultaneously recorded cortical activity by high-resolution electroencephalography (EEG) and electromyographic (EMG) activity of the activated muscle during a phasic voluntary movement in seven healthy subjects. Here, we present evidence for dynamic beta-range (16-28 Hz) synchronization between cortical activity and muscle activity, starting after termination of the movement. In the same time range, increased tonic activity in the activated muscle was found. During the movement execution a low-frequency (2-14 Hz) synchronization was found. Using a novel analysis, phase-reference analysis, we were able to extract the EMG-coherent EEG maps for both, low- and high-frequency beta range synchronization. The electrical source reconstruction of the EMG-coherent EEG maps was performed with respect to the individual brain morphology from magnetic resonance imaging (MRI) using a distributed source model (cortical current density analysis) and a realistic head model. The generators of the beta-range synchronization were not only located in the primary motor area, but also in premotor areas. The generators of the low- frequency synchronization were also located in the primary motor and in premotor areas, but with additional participation of the medial premotor area. These findings suggest that the dynamic beta-range synchronization between multiple cortical areas and activated muscles reflects the transition of the collective motor network into a new equilibrium state, possibly related to higher demands on attention, while the low- frequency synchronization is related to the movement execution.	Univ Freiburg, Neurol Clin, D-79106 Freiburg, Germany; Univ Freiburg, Psychiat Clin, D-79104 Freiburg, Germany; Univ Freiburg, Dept Neurobiol & Biophys, Inst Biol 3, D-79104 Freiburg, Germany		Kristeva-Feige, R (corresponding author), Univ Freiburg, Neurol Clin, Breisacher Str 64, D-79106 Freiburg, Germany.	kristeva@nz11.ukl.uni-freiburg.de	Feige, Bernd/C-6690-2012	Feige, Bernd/0000-0002-9436-1258					41	107	110	0	23	AMER PHYSIOLOGICAL SOC	BETHESDA	9650 ROCKVILLE PIKE, BETHESDA, MD 20814 USA	0022-3077	1522-1598		J NEUROPHYSIOL	J. Neurophysiol.	NOV	2000	84	5					2622	2629		10.1152/jn.2000.84.5.2622	http://dx.doi.org/10.1152/jn.2000.84.5.2622			8	Neurosciences; Physiology	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Physiology	371CW	11068003				2022-08-02	WOS:000165161200040
J	Schnitzler, A; Gross, J; Timmermann, L				Schnitzler, A; Gross, J; Timmermann, L			Synchronised oscillations of the human sensorimotor cortex	ACTA NEUROBIOLOGIAE EXPERIMENTALIS			English	Review						sensorimotor oscillations; cortical rhythms; coherence; MEG; EEG; motor binding; cortical drive	EVENT-RELATED DESYNCHRONIZATION; FIELD POTENTIAL OSCILLATIONS; TASK-DEPENDENT MODULATION; PRIMATE MOTOR CORTEX; MAGNETIC MU-RHYTHM; PARKINSONS-DISEASE; HUMAN BRAIN; INSTANTANEOUS COHERENCE; EEG DESYNCHRONIZATION; ISOMETRIC CONTRACTION	Oscillations are a prominent feature of macroscopic human sensorimotor cortical activity as recorded non-invasively with electroencephalography (EEG) and magnetoencephalography (MEG). The advent of whole-scalp MEG systems allowing rapid non-invasive recording from the entire cortex and accurate localisation of neural sources, and the development of refined signal analysis methods are important factors that led to an increasing interest in studies of sensorimotor oscillations during the last 10 years. Investigations on healthy subjects revealed frequency-specific localisation and modality-specific reactivity of 10 Hz and 20 Hz sensorimotor oscillations. Task-specific coherence between motor cortical and electromyographic oscillations, reflecting cortico-motoneuronal coupling, point towards a functional role of precentral oscillations in the cortical control of voluntary movements. Furthermore, abnormal cortico-motoneuronal coupling may underlie clinical symptoms of motor disorders, such as tremor. Thus, investigation of oscillatory sensorimotor activity proceeds from phenomenology to function and provides an interesting approach to address questions in human motor physiology and pathophysiology.	Univ Dusseldorf, Dept Neurol, D-40225 Dusseldorf, Germany		Schnitzler, A (corresponding author), Univ Dusseldorf, Dept Neurol, Moorenstr 5, D-40225 Dusseldorf, Germany.	schnitz@neurologie.uni-duesseldorf.de	Schnitzler, Alfons/Q-5520-2019; Schnitzler, Alfons/K-4625-2014; Gross, Joachim/C-5886-2009	Schnitzler, Alfons/0000-0002-6414-7939; Schnitzler, Alfons/0000-0002-6414-7939; Gross, Joachim/0000-0002-3994-1006; Timmermann, Lars/0000-0002-5301-3580					105	51	51	0	7	NENCKI INST EXPERIMENTAL BIOLOGY	WARSAW	UL PASTEURA 3, 02-093 WARSAW, POLAND	0065-1400	1689-0035		ACTA NEUROBIOL EXP	Acta Neurobiol. Exp.		2000	60	2					271	287						17	Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	315ZP	10909184				2022-08-02	WOS:000087143100015
C	Zhou, WD; Zhou, J		Zheng, XX; He, B; Zhang, YT		Zhou, WD; Zhou, J			A system of real-time time-frequency analysis for EEG monitoring	IEEE-EMBS ASIA PACIFIC CONFERENCE ON BIOMEDICAL ENGINEERING - PROCEEDINGS, PTS 1 & 2			English	Proceedings Paper	IEEE-EMBS Asia-Pacific Conference on Biomedical Engineering	SEP 26-28, 2000	HANGZHOU, PEOPLES R CHINA	IEEE, Engn Med & Biol Soc, EMB, Asia-Pacific Congress Biomed Engn, KC Wong Educ Fdn, Natl Nat Sci Fdn China, Minist Educ China, Hong Kong Inst Engn, Biomed Div, IEEE, State Dev Planning Commiss, Dept High Tech Ind, Chinese Inst Electr, Biomed Electr Soc, Chineses Soc Biomed Engn, Japan Soc Med Electr & Biol Engn, Publ Hlth Bur Zhenjiang Province, Zhejiang Soc Med, Zhejiang Soc Biomed Engn, Zhejiang Sci & Technol Exchange Ctr Foreign Countries, Zhejiang Univ, Chinese Univ Hong Kong		time-frequency analysis (TFA); Short Time Fourier Transform (STFT); monitoring; electroencephalograph (EEG); EEG biofeedback		A method and system of real-time monitoring and analyzing Electroencephalogram (EEG) using short-time Fourier transform (STFT) is presented in this paper. The system composition of hardware and software are described. By the utilization of this method and system, the EEG's real-time time-frequency distribution (TFD) is obtained, and the EEG temporal spectral 3-dimention array is displayed on computer's screen for EEG continuous monitoring during brain injury or operation. The time-frequency analysis (TFA) such as Wigner-Ville distribution (WVT) and wavelet transform (WT), has been successfully applied in some biomedical signals to detect both temporal and spectral features of biomedical signals. But real-time realization of TFA is difficult since the computation complication of WVT and WT. By using the STFT and FFT algorithm, we develop a system for the EEG TFA in real-time. This system may also be used for EEG biofeedback, and possesses the value of clinical practice.	Shandong Univ, Dept Elect Engn, Jinan 250100, Peoples R China		Zhou, WD (corresponding author), Shandong Univ, Dept Elect Engn, Jinan 250100, Peoples R China.								0	0	0	0	1	WORLD PUBLISHING CORPORATION	BEIJING	137 CHAONEI DAJIE, BEIJING 100010, PEOPLES R CHINA			7-5062-4828-X				2000							650	651						2	Engineering, Biomedical; Engineering, Electrical & Electronic	Conference Proceedings Citation Index - Science (CPCI-S)	Engineering	BR17W					2022-08-02	WOS:000165806500323
J	Neuper, C; Muller, GR; Kubler, A; Birbaumer, N; Pfurtscheller, G				Neuper, C; Muller, GR; Kubler, A; Birbaumer, N; Pfurtscheller, G			Clinical application of an EEG-based brain-computer interface: a case study in a patient with severe motor impairment	CLINICAL NEUROPHYSIOLOGY			English	Article						brain-computer interface; electroencephalogram; biofeedback; event-related desynchronization; sensorimotor cortex; telemonitoring system	CORTEX ACTIVATION; COMMUNICATION; IMAGERY; POTENTIALS; CLASSIFICATION; PATTERNS; DEVICE	Objective: This case study describes how a completely paralyzed patient, diagnosed with severe cerebral palsy, was trained over a period of several months to use an electroencephalography (EEG)-based brain-computer interface (BCI) for verbal communication. Methods: EEG feedback training was performed in the patient's home (clinic), supervised from a distant laboratory with the help of a 'telemonitoring system'. Online feedback computation was based on single-trial analysis and classification of specific band power features of the spontaneous EEG. Task-related changes in brain oscillations over the course of training steps was investigated by quantifying time-frequency maps of event-related (de-)synchronization (ERD/ERS). Results: The patient learned to 'produce' two distinct EEG patterns, beta band ERD during movement imagery vs. no ERD during relaxing, and to use this for BCI-controlled spelling. Significant learning progress was found as a function of training session, resulting in an average accuracy level of 70% (correct responses) for letter selection. 'Copy spelling' was performed with a rate of approximately one letter per min. Conclusions: The proposed BCI training procedure, based on electroencephalogram (EEG) biofeedback and concomitant adaptation of feature extraction and classification, may improve actual levels of communication ability in locked-in patients. 'Telemonitoring-assisted' BCI training facilitates clinical application in a larger number of patients. (C) 2002 Elsevier Science Ireland Ltd. All rights reserved.	Graz Univ Technol, Inst Biomed Engn, Dept Med Informat, A-8010 Graz, Austria; Graz Univ Technol, Ludwig Boltzmann Inst Med Informat & Neuroinforma, A-8010 Graz, Austria; Univ Tubingen, Inst Med Psychol & Behav Neurobiol, Tubingen, Germany; Univ Trent, Ctr Cognit Neurosci, Trento, Italy		Neuper, C (corresponding author), Graz Univ Technol, Inst Biomed Engn, Dept Med Informat, Inffeldgasse 16A-2, A-8010 Graz, Austria.	neuper@tugraz.at		Birbaumer, Niels/0000-0002-6786-5127; Kubler, Andrea/0000-0003-4876-0415					43	209	220	1	28	ELSEVIER IRELAND LTD	CLARE	ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, 00000, IRELAND	1388-2457	1872-8952		CLIN NEUROPHYSIOL	Clin. Neurophysiol.	MAR	2003	114	3					399	409		10.1016/S1388-2457(02)00387-5	http://dx.doi.org/10.1016/S1388-2457(02)00387-5			11	Clinical Neurology; Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	652PN	12705420				2022-08-02	WOS:000181387700001
J	Thaler, I; Boldes, R; Timor-Tritsch, I				Thaler, I; Boldes, R; Timor-Tritsch, I			Real-time spectral analysis of the fetal EEG: A new approach to monitoring sleep states and fetal condition during labor	PEDIATRIC RESEARCH			English	Article							CEREBRAL FUNCTION MONITOR; HUMAN-FETUS; ELECTROCORTICAL ACTIVITY; BEHAVIORAL STATES; BIRTH ASPHYXIA; EDGE FREQUENCY; TERM; LAMB; ELECTROENCEPHALOGRAPHY; ENCEPHALOPATHY	Adverse perinatal events affecting cerebral functions are a major cause of neonatal mortality, morbidity, and long-term neurologic deficit. Intrapartum fetal EEG, which records fetal brain electrical activity, provides a monitoring modality for evaluating the fetal CNS during labor. In this study, we describe a new approach to such monitoring that is based on real-time spectral analysis of the fetal EEG during labor. Fourteen pregnant women with uncomplicated term pregnancies who went into labor participated in the study. Two suction-cup electrodes were applied to the fetal scalp at the occipitoparietal or parietal region after rupture of membranes. Real-time spectral analysis was used to determine the frequency and amplitude of the fetal EEG signal. The spectral edge frequency (SEF) was calculated as the frequency below which 90% of the power in the power spectrum resides. The average EEG amplitude and the SEF were displayed using the density spectral array technique. Fetal heart rate and intrauterine pressure were also measured. Two fundamental EEG patterns were identified: high-voltage slow activity and low-voltage fast activity. The SEF was found to be an excellent index of cyclic EEG activity. Fetal heart rate demonstrated increased variability and an elevated baseline during low-voltage fast activity, whereas both parameters decreased during high-voltage slow activity. During episodes of variable decelerations in the fetal heart rate, a decrease in the SEF was observed, accompanied by an increased EEG voltage. The results obtained substantiate the presence of sleep cycles in the human fetus. This kind of cortical activity monitoring may enable rapid alertness to cerebral hypoxia and allow for prompt intervention thereby decreasing the risk for birth asphyxia and subsequent brain damage.	Technion Israel Inst Technol, Rambam Med Ctr, Fac Med, Dept Obstet & Gynecol, IL-31096 Haifa, Israel; Misgav Ladach Matern Hosp, Jerusalem, Israel; NYU, Med Ctr, New York, NY 10016 USA		Thaler, I (corresponding author), Technion Israel Inst Technol, Rambam Med Ctr, Fac Med, Dept Obstet & Gynecol, IL-31096 Haifa, Israel.			Timor-Tritsch, Ilan/0000-0001-9774-3107					33	18	18	0	3	NATURE PUBLISHING GROUP	NEW YORK	75 VARICK ST, 9TH FLR, NEW YORK, NY 10013-1917 USA	0031-3998	1530-0447		PEDIATR RES	Pediatr. Res.	SEP	2000	48	3					340	345		10.1203/00006450-200009000-00013	http://dx.doi.org/10.1203/00006450-200009000-00013			6	Pediatrics	Science Citation Index Expanded (SCI-EXPANDED)	Pediatrics	345ZQ	10960500	Bronze			2022-08-02	WOS:000088845900014
C	Zhou, WD; Li, YY			IEEE; IEEE; IEEE	Zhou, WD; Li, YY			EEG real-time feedback based on STFT and coherence analysis	PROCEEDINGS OF THE 23RD ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY, VOLS 1-4: BUILDING NEW BRIDGES AT THE FRONTIERS OF ENGINEERING AND MEDICINE	PROCEEDINGS OF ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY		English	Proceedings Paper	23rd Annual International Conference of the IEEE-Engineering-in-Medicine-and-Biology-Society	OCT 25-28, 2001	ISTANBUL, TURKEY	Natl Sci Fdn, TUBITAK, Sci & Tech Res Ctr Turkey, ISIK Univ, COMNET, EREL Techno Grp, GUZEL SANATLAR Printinghouse, JOHNSON&JOHNSON Med, PFIZER, SIEMENS Med, TURKCELL Iletism Hizmetler A S, ALSTOM Elect Ltd Co, GANTEK Technol & SUN Microsyst, TURCOM Co Grp		Electroencephalograph (EEG); EEG biofeedback; time-frequency analysis (TFA); short time Fourier transform (STFT)	WAVELET	A method and system of real-time feedback and analyzing Electroencephalogram (EEG) using short-time Fourier transform (STFT) and coherence analysis is presented in this paper. The system composition of hardware and software are described. By the utilization of this method and system, the EEG's real-time time-frequency distribution (TFD) is obtained, and the EEG temporal spectral 3-dimention array is displayed on computer's screen for EEG real-time feedback. The time-frequency analysis (TFA) such as Wigner-Ville distribution (WVT) and wavelet transform (WT), has been successfully applied in some biomedical signals to detect both temporal and spectral features of biomedical signals. But real-time realization of TFA is difficult since the computation complication of WVT and WT. By using the STFT algorithm, we develop a system for the EEG feedback and TFA in real-time. This system may be used for EEG biofeedback, and possesses the value of clinical practice.	Shandong Univ, Dept Elect Engn, Jinan 250100, Peoples R China		Zhou, WD (corresponding author), Shandong Univ, Dept Elect Engn, Jinan 250100, Peoples R China.	wdzhou@ee.sdu.edu.cn							8	2	2	0	2	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1094-687X		0-7803-7211-5	P ANN INT IEEE EMBS			2001	23		1-4				1869	1871		10.1109/IEMBS.2001.1020589	http://dx.doi.org/10.1109/IEMBS.2001.1020589			3	Cardiac & Cardiovascular Systems; Computer Science, Interdisciplinary Applications; Engineering, Biomedical; Neurosciences	Conference Proceedings Citation Index - Science (CPCI-S)	Cardiovascular System & Cardiology; Computer Science; Engineering; Neurosciences & Neurology	BV41G					2022-08-02	WOS:000178871900515
J	Paus, T; Sipila, PK; Strafella, AP				Paus, T; Sipila, PK; Strafella, AP			Synchronization of neuronal activity in the human primary motor cortex by transcranial magnetic stimulation: An EEG study	JOURNAL OF NEUROPHYSIOLOGY			English	Article							RESPONSES; MOVEMENT; CONNECTIVITY; ELECTRODES; CORRELATE; RHYTHMS	Using multichannel electroencephalography (EEG), we investigated temporal dynamics of the cortical response to transcranial magnetic stimulation (TMS). TMS was applied over the left primary motor cortex (Ml) of healthy volunteers, intermixing single suprathreshold pulses with pairs of sub- and suprathreshold pulses and simultaneously recording EEG from 60 scalp electrodes. Averaging of EEG data time locked to the onset of TMS pulses yielded a waveform. consisting of a positive peak (30 ms after the pulse P30), followed by two negative peaks [at 45 (N45) and 100 ms]. Peak-to-peak amplitude of the P30-N45 waveform was high, ranging from 12 to 70 muV; in most subjects, the N45 potential could be identified in single EEG traces. Spectral analysis revealed that single-pulse TMS induced a brief period of synchronized activity in the beta range (15-30 Hz) in the vicinity of the stimulation site; again, this oscillatory response was apparent not only in the EEG averages but also in single traces. Both the N45 and the oscillatory response were lower in amplitude in the 12-ms (but not 3-ms) paired-pulse trials, compared with the single-pulse trials. These findings are consistent with the possibility that TMS applied to MI induces transient synchronization of spontaneous activity of cortical neurons within the 15- to 30-Hz frequency range. As such, they corroborate previous studies of cortical oscillations in the motor cortex and point to the potential of the combined TMS/EEG approach for further investigations of cortical rhythms in the human brain.	McGill Univ, Montreal Neurol Inst, Montreal, PQ H3A 2B4, Canada; Univ Helsinki, Cent Hosp, Med Engn Ctr, BioMag Lab, Hus 00029, Finland		Paus, T (corresponding author), McGill Univ, Montreal Neurol Inst, 3801 Univ St, Montreal, PQ H3A 2B4, Canada.								28	262	264	1	14	AMER PHYSIOLOGICAL SOC	BETHESDA	9650 ROCKVILLE PIKE, BETHESDA, MD 20814 USA	0022-3077			J NEUROPHYSIOL	J. Neurophysiol.	OCT	2001	86	4					1983	1990		10.1152/jn.2001.86.4.1983	http://dx.doi.org/10.1152/jn.2001.86.4.1983			8	Neurosciences; Physiology	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Physiology	482EN	11600655				2022-08-02	WOS:000171562000039
