PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Chan, D; Yamazaki, M; Chu, B; Donner, E; Otsubo, H				Chan, Derrick; Yamazaki, M.; Chu, B.; Donner, E.; Otsubo, H.			The relationship between fast oscillations in premature and normal term neonatal EEG and the effect of phenobarbitone administration	EPILEPSIA			English	Meeting Abstract	61st Annual Meeting of the American-Epilepsy-Society	NOV 13-DEC 04, 2007	Philadelphia, PA	Amer Epilepsy Soc					[Chan, Derrick; Yamazaki, M.; Chu, B.; Donner, E.; Otsubo, H.] Hosp Sick Children, Dept Neurol, Toronto, ON M5G 1X8, Canada; [Chan, Derrick] KK Hosp, Dept Pediat Med, Singapore, Singapore				Donner, Elizabeth/AAW-4773-2021						0	0	0	0	0	BLACKWELL PUBLISHING	OXFORD	9600 GARSINGTON RD, OXFORD OX4 2DQ, OXON, ENGLAND	0013-9580			EPILEPSIA	Epilepsia	OCT	2007	48			6			197	197						1	Clinical Neurology	Conference Proceedings Citation Index - Science (CPCI-S); Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	259CY					2022-08-02	WOS:000252917900531
J	Gemignani, A; Menicucci, D; Piarulli, A; Landi, A; Olcese, U; Ghelarducci, B; Ascanio, PD				Gemignani, A.; Menicucci, D.; Piarulli, A.; Landi, A.; Olcese, U.; Ghelarducci, B.; Ascanio, P. D.			Low-density EEG study of dynamic properties of cortical sleep slow oscillation in humans: Perspectives for clinical applications	INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY			English	Meeting Abstract	14th World Congress of Psychophysiology the Olympics of the Brain	SEP 08-13, 2008	St Petersburg, RUSSIA	Int Org Psychophysiol					[Gemignani, A.; Piarulli, A.; Ghelarducci, B.; Ascanio, P. D.] Univ Pisa, Dept Human Physiol G Moruzzi, Pisa, Italy; [Menicucci, D.] CNR, IFC, I-56100 Pisa, Italy; [Landi, A.; Olcese, U.] Univ Pisa, Dept Elect Syst & Automat, Pisa, Italy				Gemignani, Angelo/AAC-3308-2022; LANDI, ALBERTO/CAE-9552-2022	LANDI, ALBERTO/0000-0002-0105-5121; gemignani, angelo/0000-0001-7249-874X					0	0	0	0	1	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0167-8760			INT J PSYCHOPHYSIOL	Int. J. Psychophysiol.	SEP	2008	69	3					225	225		10.1016/j.ijpsycho.2008.05.071	http://dx.doi.org/10.1016/j.ijpsycho.2008.05.071			1	Psychology, Biological; Neurosciences; Physiology; Psychology; Psychology, Experimental	Conference Proceedings Citation Index - Science (CPCI-S); Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Psychology; Neurosciences & Neurology; Physiology	336VU					2022-08-02	WOS:000258393700293
J	Schutter, DJLG				Schutter, D. J. L. G.			On the paradoxical nature of beta oscillations: A TMS-EEG inquiry into cortical excitability	INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY			English	Meeting Abstract	14th World Congress of Psychophysiology the Olympics of the Brain	SEP 08-13, 2008	St Petersburg, RUSSIA	Int Org Psychophysiol			TRANSCRANIAL MAGNETIC STIMULATION; CORTEX		[Schutter, D. J. L. G.] Univ Utrecht, Utrecht, Netherlands										3	1	2	0	3	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0167-8760			INT J PSYCHOPHYSIOL	Int. J. Psychophysiol.	SEP	2008	69	3					193	193		10.1016/j.ijpsycho.2008.05.519	http://dx.doi.org/10.1016/j.ijpsycho.2008.05.519			1	Psychology, Biological; Neurosciences; Physiology; Psychology; Psychology, Experimental	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI); Conference Proceedings Citation Index - Science (CPCI-S)	Psychology; Neurosciences & Neurology; Physiology	336VU					2022-08-02	WOS:000258393700191
J	Jacobs, J; Chander, R; Dubeau, F; Gotman, J				Jacobs, Julia; Chander, R.; Dubeau, F.; Gotman, J.			Interictal high frequency oscillations (80-500 Hz) are an indicator of epileptogenicity independent of spikes in human intracerebral EEG	EPILEPSIA			English	Meeting Abstract	61st Annual Meeting of the American-Epilepsy-Society	NOV 13-DEC 04, 2007	Philadelphia, PA	Amer Epilepsy Soc					[Jacobs, Julia; Chander, R.; Dubeau, F.; Gotman, J.] Montreal Neurol Inst, EEG Dept, Montreal, PQ, Canada										0	1	1	0	0	BLACKWELL PUBLISHING	OXFORD	9600 GARSINGTON RD, OXFORD OX4 2DQ, OXON, ENGLAND	0013-9580			EPILEPSIA	Epilepsia	OCT	2007	48			6			402	403						2	Clinical Neurology	Conference Proceedings Citation Index - Science (CPCI-S); Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	259CY					2022-08-02	WOS:000252917901079
J	Asyali, MH; Berry, RB; Khoo, MCK; Altinok, A				Asyali, Musa H.; Berry, Richard B.; Khoo, Michael C. K.; Altinok, Ayse			Determining a continuous marker for sleep depth	COMPUTERS IN BIOLOGY AND MEDICINE			English	Article						cortical arousals; sleep staging; depth of sleep; power spectral density analysis; receiver operating characteristics		Detection and quantification of sleep arousals is an important issue, as the frequent arousals are known to reduce the quality of sleep and cause daytime sleepiness. In typical sleep staging, electroencephalograph (EEG) is the core signal and based on the visual inspection of the frequency content of EEG. non-rapid eye movement sleep is staged into four somewhat rough categories. In this study, we aimed at developing a continuous marker based on a more rigorous spectral analysis of EEG to measure or quantify the depth of sleep. In order to develop such a marker, we obtained the time-frequency map of two EEG channels around sleep arousals and identified the frequency bands that show the most change during arousals. We then evaluated classification performance of the potential signals for representing the depth of sleep, using receiver operating characteristic analysis. Our comparisons based on the area under the curve values revealed that the sum of absolute powers in alpha and beta bands is a good continuous marker to represent the depth of sleep. Higher values of this marker indicate low-quality sleep and vice versa. We believe that use of this marker will lead to a better quantification of sleep quality. (C) 2007 Published by Elsevier Ltd.	Yasar Univ, Dept Comp Engn, TR-35500 Izmir, Turkey; Univ Florida, Dept Med, Gainesville, FL 32611 USA; Univ So Calif, Dept Biomed Engn, Los Angeles, CA 90089 USA; Ulucanlar Eye Educ & Res Hosp, Dept Ophthalmol, TR-06100 Ankara, Turkey		Asyali, MH (corresponding author), Yasar Univ, Dept Comp Engn, Kazim Dirik Mah 364 Sok 5, TR-35500 Izmir, Turkey.	musa.asvali@yasar.edu.tr							21	24	25	2	7	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0010-4825	1879-0534		COMPUT BIOL MED	Comput. Biol. Med.	NOV	2007	37	11					1600	1609		10.1016/j.compbiomed.2007.03.001	http://dx.doi.org/10.1016/j.compbiomed.2007.03.001			10	Biology; Computer Science, Interdisciplinary Applications; Engineering, Biomedical; Mathematical & Computational Biology	Science Citation Index Expanded (SCI-EXPANDED)	Life Sciences & Biomedicine - Other Topics; Computer Science; Engineering; Mathematical & Computational Biology	220VL	17434160				2022-08-02	WOS:000250185300008
J	Gemignani, A; Menicucci, D; Piarulli, A; Olcese, U; Fulmine, F; Landi, A; Ghelarducci, B; D'Ascanio, P				Gemignani, A.; Menicucci, D.; Piarulli, A.; Olcese, U.; Fulmine, F.; Landi, A.; Ghelarducci, B.; D'Ascanio, P.			Low-density EEG study of dynamic properties of cortical sleep slow oscillation in humans: perspectives for clinical applications	JOURNAL OF SLEEP RESEARCH			English	Meeting Abstract	19th Congress of the European-Sleep-Research-Society	SEP 09-13, 2008	Glasgow, SCOTLAND	European Sleep Res Soc					[Gemignani, A.; Menicucci, D.; Piarulli, A.; Ghelarducci, B.; D'Ascanio, P.] Univ Pisa, Dept Human Physiol, Pisa, Italy; [Olcese, U.; Fulmine, F.; Landi, A.] Univ Pisa, Dept Elect Syst & Automat, Pisa, Italy				Landi, Alberto/A-7466-2016	Landi, Alberto/0000-0002-0105-5121					0	0	0	0	1	WILEY-BLACKWELL PUBLISHING, INC	MALDEN	COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA	0962-1105			J SLEEP RES	J. Sleep Res.	DEC	2008	17						244	244						1	Clinical Neurology; Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	400EH					2022-08-02	WOS:000262850300693
J	Inoue, T; Kobayashi, K; Oka, M; Yoshinaga, H; Ohtsuka, Y				Inoue, Takushi; Kobayashi, Katsuhiro; Oka, Makio; Yoshinaga, Harumi; Ohtsuka, Yoko			Spectral characteristics of EEG gamma rhythms associated with epileptic spasms	BRAIN & DEVELOPMENT			English	Article						West syndrome; spasms; gamma rhythm; ictal EEG; time-frequency analysis; power spectrum	INFANTILE SPASMS; WEST-SYNDROME; SEIZURE ONSET; BRAIN; SCALP	To elucidate the pathophysiology of epileptic spasms, unaveraged time-frequency spectra of spasm-associated EEG gamma rhythms were investigated in 15 patients with West syndrome or related disorders. Using these unaveraged spectra, we were able to investigate in detail various aspects of the structure of ictal gamma rhythms that could not be examined using averaged spectra. The characteristics of the ictal gamma peaks (peak frequency, power, duration, and the number of peaks in each brain-region for each spasm) were statistically evaluated with respect to their differences among the brain regions and over the time-course of the clusters. Our findings were as follows: (1) Gamma peaks were clearly detected in most spectra and generally had a similar pattern in each spasm, which repeated in clusters. (2) The mean frequency of gamma peaks was 69.2 +/- 16.8 Hz, and the number of peaks in each brain region of each spasm was 1.83 +/- 1.16. (3) The occipitoparietal gamma peaks had significantly greater power and longer duration than the frontocentral peaks. (4) The frequency of the gamma peaks was higher in the mid phase of clusters than in the ending, and it tended to have a positive correlation with its latency from the preceding beta peak. An analysis of the ictal gamma rhythms might give some insight into the generative mechanism of spasms. (c) 2007 Elsevier B.V. All rights reserved.	[Inoue, Takushi; Kobayashi, Katsuhiro; Oka, Makio; Yoshinaga, Harumi; Ohtsuka, Yoko] Okayama Univ, Grad Sch Med Dent & Pharmaceut Sci, Dept Child Neurol, Okayama 7008558, Japan		Inoue, T (corresponding author), Okayama Univ, Grad Sch Med Dent & Pharmaceut Sci, Dept Child Neurol, 5-1 Shikatacho 2 Chome, Okayama 7008558, Japan.	inouetk@md.okayama-u.ac.jp							21	35	36	1	2	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0387-7604			BRAIN DEV-JPN	Brain Dev.	MAY	2008	30	5					321	328		10.1016/j.braindev.2007.10.003	http://dx.doi.org/10.1016/j.braindev.2007.10.003			8	Clinical Neurology; Pediatrics	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Pediatrics	296ER	18068922	Green Submitted			2022-08-02	WOS:000255526800003
J	Jacobs, J; Zijlmans, M; Zelmann, R; Levan, P; Olivier, A; Gotman, J; Dubeau, F				Jacobs, Julia; Zijlmans, M.; Zelmann, Rina; Levan, Pierre; Olivier, A.; Gotman, Jean; Dubeau, F.			VALUE OF ELECTRICAL STIMULATION AND HIGH FREQUENCY OSCILLATIONS (80-500 HZ) TO IDENTIFY EPILEPTIC AREAS DURING INTRACRANIAL EEG RECORDINGS	EPILEPSIA			English	Meeting Abstract	62nd Annual Meeting of the American-Epilepsy-Society	DEC 05-09, 2008	Seattle, WA	Amer Epilepsy Soc					[Jacobs, Julia; Zijlmans, M.; Zelmann, Rina; Levan, Pierre; Olivier, A.; Gotman, Jean; Dubeau, F.] McGill Univ, Montreal Neurol Inst, EEG Dept, Montreal, PQ, Canada										0	0	0	0	0	WILEY-BLACKWELL PUBLISHING, INC	MALDEN	COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA	0013-9580			EPILEPSIA	Epilepsia		2008	49						42	44						3	Clinical Neurology	Science Citation Index Expanded (SCI-EXPANDED); Conference Proceedings Citation Index - Science (CPCI-S)	Neurosciences & Neurology	363ZS					2022-08-02	WOS:000260306600098
J	Ball, T; Demandt, E; Mutschler, I; Neitzel, E; Mehring, C; Vogt, K; Aertsen, A; Schulze-Bonhage, A				Ball, Tonio; Demandt, Evariste; Mutschler, Isabella; Neitzel, Eva; Mehring, Carsten; Vogt, Klaus; Aertsen, Ad; Schulze-Bonhage, Andreas			Movement related activity in the high gamma range of the human EEG	NEUROIMAGE			English	Article							HIGH-FREQUENCY OSCILLATIONS; HUMAN SENSORIMOTOR CORTEX; EVENT-RELATED DYNAMICS; SPECTRAL-ANALYSIS; FIELD POTENTIALS; MOTOR CORTEX; HUMAN BRAIN; SYNCHRONIZATION; TASK; BAND	Electrocorticographic (ECoG) recordings obtained using intracranially implanted electrodes in epilepsy patients indicate that high gamma band (HGB) activity of sensorimotor cortex is focally increased during voluntary movement. These movement related HGB modulations may play an important role in sensorimotor cortex function. It is however currently not clear to what extent this type of neural activity can be detected using non-invasive electroencephalography (EEG) and how similar HGB responses in healthy human subjects are to those observed in epilepsy patients. Using the same arm reaching task, we have investigated spectral power changes both in intracranial ECoG recordings in epilepsy patients and in non-invasive EEG recordings optimized for detecting HGB activity in healthy subjects. Our results show a common HGB response pattern both in ECoG and EEG recorded above the sensorimotor cortex contralateral to the side of arm movement. In both cases, HGB activity increased around movement onset in the 60-90 Hz range and became most pronounced at reaching movement end. Additionally, we found EEG HGB activity above the frontal midline possibly generated by the anterior supplementary motor area (SMA), a region that was however not covered by the intracranial electrodes used in the present study. In summary, our findings show that HGB activity from human sensorimotor cortex can be non-invasively detected in healthy subjects using EEG, opening a new perspective for investigating the role of high gamma range neuronal activity both in function and dysfunction of the human cortical sensorimotor network. (c) 2008 Elsevier Inc. All rights reserved.	[Ball, Tonio; Mutschler, Isabella; Schulze-Bonhage, Andreas] Univ Freiburg, Univ Clin Freiburg, Epilepsy Ctr, D-79095 Freiburg, Germany; [Ball, Tonio; Neitzel, Eva; Mehring, Carsten; Aertsen, Ad; Schulze-Bonhage, Andreas] Univ Freiburg, Bernstein Ctr Computat Neurosci, D-79095 Freiburg, Germany; [Demandt, Evariste; Mehring, Carsten; Vogt, Klaus] Univ Freiburg, Fac Biol 1, D-79095 Freiburg, Germany; [Mutschler, Isabella] Univ Basel, Dept Psychiat, Basel, Switzerland; [Mutschler, Isabella] Univ Basel, Dept Psychol, Basel, Switzerland; [Ball, Tonio; Aertsen, Ad] Univ Freiburg, Fac Biol 3, D-79095 Freiburg, Germany		Ball, T (corresponding author), Univ Freiburg, Univ Clin Freiburg, Epilepsy Ctr, Hugstetter Str 49, D-79095 Freiburg, Germany.	tonio.ball@uniklinik-freiburg.de	Schulze-Bonhage, Andreas/AAJ-3107-2020; Mehring, Carsten/R-8986-2019	Mehring, Carsten/0000-0001-8125-5205; Mutschler Collins, Isabella/0000-0003-2738-5943; Kobak, Eva-Maria/0000-0002-3841-8563					51	187	189	0	12	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1053-8119			NEUROIMAGE	Neuroimage	JUN	2008	41	2					302	310		10.1016/j.neuroimage.2008.02.032	http://dx.doi.org/10.1016/j.neuroimage.2008.02.032			9	Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Radiology, Nuclear Medicine & Medical Imaging	306TQ	18424182				2022-08-02	WOS:000256271100013
C	Tanaka, T; Saito, Y			IEEE	Tanaka, Toshihisa; Saito, Yuki			Rhythmic component extraction for multi-channel EEG data analysis	2008 IEEE INTERNATIONAL CONFERENCE ON ACOUSTICS, SPEECH AND SIGNAL PROCESSING, VOLS 1-12	International Conference on Acoustics Speech and Signal Processing (ICASSP)		English	Proceedings Paper	33rd IEEE International Conference on Acoustics, Speech and Signal Processing	MAR 30-APR 04, 2008	Las Vegas, NV			electroencephalogram (EEG); signal extraction; brain computer interface; multi-channel signal processing		A practical method for extracting and enhancing a rhythmic waveform appearing in multi-channel electroencephalogram (EEG) data is proposed. In order to facilitate clinical diagnosis and/or implement so-called brain computer interface (BCI), detecting the rhythmic activity from EEG data recorded in a noisy environment is crucial; however, classical signal processing techniques like linear filtering or the Fourier transform cannot detect such a rhythmic signal if the power of noise is so large. This paper presents a simple but practical method for extracting a rhythmic signal by fully exploiting the multi-variate nature of EEG data. The rhythmic component of interest is estimated as the weighted sum of multi-channel signals, and the optimal weights are then derived so as to maximize the power of the component. After the derivation is illustrated, adaptive weights, which give a new time-frequency analysis, are introduced. Moreover, the application to recently developed empirical mode decomposition (EMD) is presented. Experimental results on real EEG data support the analysis.	[Tanaka, Toshihisa; Saito, Yuki] Tokyo Univ Agr & Technol, Dept Elect & Elect Engn, Tokyo 1848588, Japan		Tanaka, T (corresponding author), Tokyo Univ Agr & Technol, Dept Elect & Elect Engn, 2-24-16 Nakacho, Tokyo 1848588, Japan.		Tanaka, Toshihisa/C-8740-2013	Tanaka, Toshihisa/0000-0002-5056-9508					7	7	7	0	4	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1520-6149		978-1-4244-1483-3	INT CONF ACOUST SPEE			2008							425	428		10.1109/ICASSP.2008.4517637	http://dx.doi.org/10.1109/ICASSP.2008.4517637			4	Acoustics; Computer Science, Artificial Intelligence; Computer Science, Cybernetics; Engineering, Biomedical; Engineering, Electrical & Electronic; Mathematical & Computational Biology; Imaging Science & Photographic Technology; Radiology, Nuclear Medicine & Medical Imaging; Telecommunications	Conference Proceedings Citation Index - Science (CPCI-S)	Acoustics; Computer Science; Engineering; Mathematical & Computational Biology; Imaging Science & Photographic Technology; Radiology, Nuclear Medicine & Medical Imaging; Telecommunications	BHY47					2022-08-02	WOS:000257456700107
J	Hanslmayr, S; Aslan, A; Staudigl, T; Klimesch, W; Herrmann, CS; Bauml, KH				Hanslmayr, Simon; Aslan, Alp; Staudigl, Tobias; Klimesch, Wolfgang; Herrmann, Christoph S.; Baeuml, Karl-Heinz			Prestimulus oscillations predict between and within subjects	NEUROIMAGE			English	Article						EEG; oscillations; prestimulus; phase coupling; perception; alpha	TOP-DOWN; PHASE SYNCHRONIZATION; ALPHA OSCILLATIONS; EEG; ATTENTION; POWER; PERFORMANCE; INHIBITION; MODULATION; MECHANISMS	In the present study, the electrophysiological correlates of perceiving shortly presented visual stimuli are examined. In particular, we investigated the differences in the prestimulus EEG between subjects who were able to discriminate between four shortly presented stimuli (Perceivers) and subjects who were not (Non-Perceivers). Additionally, we investigated the differences between the subjects perceived and unperceived trials. The results show that Perceivers exhibited lower prestimulus alpha power than Non-Perceivers. Analysis of the prestimulus EEG between perceived and unperceived trials revealed that the perception of a stimulus is related to low phase coupling in the alpha frequency range (8-12 Hz) and high phase coupling in the beta and gamma frequency range (20-45 Hz). Single trial analyses showed that perception performance can be predicted by phase coupling in the alpha, beta and gamma frequency range. The findings indicate that synchronous oscillations in the alpha frequency band inhibit the perception of shortly presented stimuli whereas synchrony in higher frequency ranges (>20 Hz) enhances visual perception. We conclude that alpha, beta and gamma oscillations indicate the attentional state of a subject and thus are able to predict perception performance on a single trial basis. (C) 2007 Elsevier Inc. All rights reserved.	Univ Regensburg, Dept Expt Psychol, D-93040 Regensburg, Germany; Salzburg Univ, Dept Physiol Psychol, A-5020 Salzburg, Austria; Univ Magdeburg, Dept Biol Psychol, D-39106 Magdeburg, Germany		Hanslmayr, S (corresponding author), Univ Regensburg, Dept Expt Psychol, D-93040 Regensburg, Germany.	simon.hanslmayr@psychologie.uni-r.de	Hanslmayr, Simon/AAF-8995-2020; Hanslmayr, Simon/F-9356-2010; Staudigl, Tobias/Q-6748-2017	Hanslmayr, Simon/0000-0003-4448-2147; Hanslmayr, Simon/0000-0003-4448-2147; Staudigl, Tobias/0000-0003-2885-1280; Aslan, Alp/0000-0001-5950-210X; Herrmann, Christoph/0000-0003-0323-2272					42	468	478	1	44	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1053-8119	1095-9572		NEUROIMAGE	Neuroimage	OCT 1	2007	37	4					1465	1473		10.1016/j.neuroimage.2007.07.011	http://dx.doi.org/10.1016/j.neuroimage.2007.07.011			9	Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Radiology, Nuclear Medicine & Medical Imaging	214YF	17706433				2022-08-02	WOS:000249773600050
J	Ochi, A; Otsubo, H; Akiyama, T; Fujimoto, A; Donner, EJ; Weiss, SK; Elliott, I; Sharma, RN; Rutka, RT; Snead, OC				Ochi, Ayako; Otsubo, H.; Akiyama, T.; Fujimoto, A.; Donner, E. J.; Weiss, S. K.; Elliott, I.; Sharma, R. N.; Rutka, R. T.; Snead, O. C., III			Ictal patterns of high-frequency oscillations on intracranial EEG reflecting seizure semiology in children with intractable localization-related epilepsy	EPILEPSIA			English	Meeting Abstract	61st Annual Meeting of the American-Epilepsy-Society	NOV 13-DEC 04, 2007	Philadelphia, PA	Amer Epilepsy Soc					[Ochi, Ayako; Otsubo, H.; Akiyama, T.; Fujimoto, A.; Donner, E. J.; Weiss, S. K.; Elliott, I.; Sharma, R. N.; Snead, O. C., III] Hosp Sick Children, Div Neurol, Toronto, ON M5G 1X8, Canada; [Rutka, R. T.] Hosp Sick Children, Div Neurosurg, Toronto, ON M5G 1X8, Canada				Donner, Elizabeth/AAW-4773-2021; Fujimoto, Ayataka/ABG-7679-2022; Fujimoto, Ayataka/AFD-9796-2022; Fujimoto, Ayataka/AFW-2052-2022	Fujimoto, Ayataka/0000-0002-5308-2965; 					0	0	0	0	0	BLACKWELL PUBLISHING	OXFORD	9600 GARSINGTON RD, OXFORD OX4 2DQ, OXON, ENGLAND	0013-9580			EPILEPSIA	Epilepsia	OCT	2007	48			6			195	195						1	Clinical Neurology	Conference Proceedings Citation Index - Science (CPCI-S); Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	259CY					2022-08-02	WOS:000252917900524
J	Sitnikova, E; van Luijtelaar, G				Sitnikova, Evgenia; van Luijtelaar, Gilles			Electroencephalographic characterization of spike-wave discharges in cortex and thalamus in WAG/Rij rats	EPILEPSIA			English	Article						SWD; EEG waveform; absence epilepsy; generalized seizures; grand average EEG	HIGH-FREQUENCY OSCILLATIONS; GENETIC ABSENCE EPILEPSY; CORTICAL FOCUS THEORY; CORTICOTHALAMIC PROJECTIONS; GENERALIZED SEIZURES; COMPLEXES; MORPHOLOGY; MODEL; GENERATION; PAROXYSMS	Purpose: The waveform of spontaneous spike-wave discharges (SWD) in the electroencephalogram ( EEG) was delineated in the WAG/Rij rat model of absence epilepsy according to the definitions of clinical electroencephalography. We defined four elements in SWD based on the schema of Weir ( 1965): Spike 1 and 2, Positive Transient ( PT), and Wave. The EEG patterns of generalized type I and local type II SWD in cortical and thalamic areas were analyzed. Methods: EEGs were recorded in freely moving rats epidurally from different cortical regions and with deep electrodes from the specific and reticular thalamic nuclei. Grand average SWD waveforms were computed to assess spatiotemporal patterns of seizures. Results: SWD I in the frontal cortex comprised of a large Spike 2 + Wave, and in the thalamus PT + Wave. Small transient spikes were associated with SWD I in the anterior-middle part of the cortex. SWD II were found in the occipital cortex as a sequence of ( occasional) Spike 1 + PT + Wave. Conclusions: The EEG structure of SWD in WAG/Rij rats was comparable with that of epileptic patients, suggesting face validity of the WAG/Rij model. Fast transients spikes are an integrative part of SWD I. Time-amplitude linkage between cortical and thalamic counterparts of SWD I suggests a complex spatiotemporal organization of SWD I. The thalamus sustained SWD I, but not SWD II.	[Sitnikova, Evgenia] RAS, Inst Higher Nervous Act, Dept Neuroontogenesis, Moscow 117485, Russia; [Sitnikova, Evgenia; van Luijtelaar, Gilles] Radboud Univ Nijmegen, NICI, Nijmegen, Netherlands		Sitnikova, E (corresponding author), RAS, Inst Higher Nervous Act, Dept Neuroontogenesis, Butlerova Str,5A, Moscow 117485, Russia.	jenia-s@mail.ru	Sitnikova, Evgenia/B-6313-2018; van Luijtelaar, Gilles/D-2290-2010	Sitnikova, Evgenia/0000-0002-2819-9096; 					55	49	49	0	3	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0013-9580	1528-1167		EPILEPSIA	Epilepsia	DEC	2007	48	12					2296	2311						16	Clinical Neurology	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	239XU	18196621				2022-08-02	WOS:000251552400012
